Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS020101,COZINHA SOLIDARIA TODOS CONTRA A FOME,"Avenida Morada Lagoa, Apto 402",Valeria,41320-085,SALVADOR,2927408,BA,projetoscozinhassolidarias@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",400,500,-16.057604,-46.708324
CS020020,SINDICATO DOS TRABALHADORES RURAIS AGRICULTORES E AGRICULTORAS FAMILIARES DE IPAPORANGA-CE,"R PEDRO FARIAS, 4",CENTRO,62215-000,IPAPORANGA,2305654,CE,stripaporanga@yahoo.com,35.045.343/0001-57,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-15.885696,-48.074162
CS017043,MUTIRÃO DA MENINADA DO VALE VERDE,"RUA MARCELO RAMOS CAMPOS 23, 23",VALE VERDE,36032-007,JUIZ DE FORA,3136702,MG,mutiraodameninadajf@gmail.com,10.444.526/0001-14,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Jovens, Crianças, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",173,50,-21.762600,-43.379126
CS018674,COZINHA DO BEM,"RUA EVAN  HOLMES, 172",ALTO DO MATEUS,58090-320,JOÃO PESSOA,2507507,PB,ong.amib@gmail.com,09.155.052/0001-01,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",1600,8,-4.796926,-38.334501
CS020133,PRATOS DO AMOR,"Rua Assunção, 19 A",Vila Esperança,41245-020,SALVADOR,2927408,BA,projetoscozinhassolidarias@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,500,-12.213840,-36.417397
CS020141,COZINHA SOLIDARIA JEOVA JIRÉ,"Rua Tancredo Neves, 340",Marechal Rondon/Salvador,43700-000,SIMÕES FILHO,2930709,BA,jeovajire.gestao@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",400,600,0.461430,-52.242148
CS017983,INSTITUTO KEMET,"Rua do Sodré, 435",Dois de Julho,40060-240,SALVADOR,2927408,BA,institutokemetbahia@gmail.com,42.495.305/0001-61,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",833,400,-5.875413,-35.398401
CS020158,CORAÇÕES DE ITAPUÃ,"Rua Álvaro Baqueiro, 294",Itapuã,41630-090,SALVADOR,2927408,BA,coracoesdeitapua@outlook.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",485,630,-21.168862,-40.541386
CS020155,MULHERES EMPREENDEDORAS DE TRAIRI,"Sítio ilha, 0",Sítio ilha,62690-000,TRAIRI,2313500,CE,frentedemulheresdetrairi@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-10.633381,-48.538083
CS020160,MULHERES EM MOVIMENTO DE TRAIRI,"Vila muribeca, 10",Campestre,62690-000,TRAIRI,2313500,CE,frentedemulheresdetrairi@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,100,-29.697582,-49.966045
CS018964,FRATERNIDADE ECLÉTICA ESPIRITUALISTA UNIVERSAL,"Rua Joao Koleski, 424",Cidade Industrial,81280-280,CURITIBA,4106902,PR,feeupr@hotmail.com,02.288.017/0014-36,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",480,200,-15.210992,-49.956465
CS019264,COZINHA SOLIDÁRIA ELIZIA PIROZI,"Largo da Casa da Paz, 12",Rocinha,22451-264,RIO DE JANEIRO,3304557,RJ,felipebritoigd@gmail.com,59.081.530/0001-54,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",130,200,-16.980002,-49.121674
CS019613,COZINHA ANCESTRAL PELEIA DO BEM,"Br 116, Apto 01",Vila Cristina,95124-010,CAXIAS DO SUL,4305108,RS,orunfamilia@gmail.com,26.265.161/0001-09,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1645,200,-8.698005,-64.105089
CS019490,COZINHA POPULAR SOLIDÁRIA  VALE  DA PAZ,"Rua sessenta e quatro, 403",Parque do Janga,53421-361,PAULISTA,2610707,PE,leonardopereiralopes1998@gmail.com,09.423.270/0001-80,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",350,400,-21.217687,-44.343774
CS018335,TERREIRO DE SANTA BÁRBARA,"Rua Santo Antonio, 105",GOIA BAL,65026-130,SÃO LUÍS,2111300,MA,mjsp7885@gmail.com,41.172.745/0001-15,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",149,60,-23.099853,-44.200716
CS019456,CAAP,"Rua Caetano de Almeida, 30",Méier,20735-310,RIO DE JANEIRO,3304557,RJ,agapeaaae@gmail.com,08.928.524/0001-59,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",90,100,-16.917932,-47.647811
CS016662,COZINHA AYO,"Rua Capitão Paca, 47",Sepetiba,23530-420,RIO DE JANEIRO,3304557,RJ,terreirosustentavel@gmail.com,44.578.799/0001-73,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",40,60,-2.521200,-37.944295
CS019591,COZINHA MISSIONÁRIA,"Rua Jocum (Linha Terceira Légua), 288",Linha Terceira Légua - Morro Alto - Galopolis,95120-000,CAXIAS DO SUL,4305108,RS,jocumcaxias@gmail.com,32.830.429/0001-00,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",75,60,-16.053653,-57.328841
CS019906,LIRIOS DE SÃO JOSÉ,"Rua Jaime Rosa, S/N",Centro,64290-000,ALTOS,2200400,PI,ajpcaltos@gmail.com,07.735.469/0001-18,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",940,150,-14.903931,-49.112747
CS020210,CASA CORES,"Rua Manoel Borba, 1788",Centro,56302-070,PETROLINA,2611101,PE,coresmovimentolgbt@gmail.com,36.331.582/0001-36,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Pessoas em situação de rua, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",53,60,-23.242553,-46.230825
CS020202,COZINHA ATOS E AMOR,"Praça das Hortências, 40",Condomínio Centro Comercial Alphaville,06453-018,BARUERI,3505708,SP,SUSANABORIN@ATOSEAMOR.COM,40.038.430/0001-17,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Jovens, Crianças, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",669,550,-4.210112,-43.583684
CS014545,COZINHANDO COM AMOR/MÃOS QUE ACOLHEM,"Rua dos canudos,, 625/01",Cascata,91712-340,PORTO ALEGRE,4314902,RS,rolacorte@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",575,250,-9.492723,-65.368030
CS019742,RESTAURANTE ELAS POR ELAS,"Rua Rio Branco 351 Centro, 351",Centro,65020-490,SÃO LUÍS,2111300,MA,mariahmp3084@gmail.com,48.434.305/0001-38,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",190,100,-18.066741,-48.876071
CS017056,COZINHA SOLIDÁRIA DA CAPAJA,"RUA SERRA GRADAUS, 467, 467",São jorge,38410-390,UBERLÂNDIA,3170206,MG,contato@capaja.org.br,00.604.129/0001-09,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",175,350,-23.758785,-44.525598
CS020005,COZINHA SOLIDÁRIA DO CENTRO SOCIAL SÃO JOSÉ,"Praça José do Canto Mascarenhas, 50",Lia marcia,28360-000,BOM JESUS DO ITABAPOANA,3300605,RJ,centrosocialsaojosebji@gmail.com,02.338.667/0001-24,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Crianças, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",220,2,-9.848807,-49.444146
CS015391,COZINHA SOLIDÁRIA KAMILA AMBRÓSIO,"Rua da misericórdia,687, 687",Cidade alta,59025-470,NATAL,2408102,RN,maossolidariasrn@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",201,150,-17.428986,-48.480197
CS016472,SOPÃO DA DUDU,"Rua Rio Manso, 03",são gonçalo tres,78000-000,CUIABÁ,5103403,MT,luciane0128@gmail.com,56.443.282/0001-56,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",280,1,-4.581112,-60.768564
CS019254,ESCOLA DE GASTRONOMIA AUTOSSUSTENTÁVEL,"Rua Doutor Fernando Augusto, 980",Bom Jardim,60543-375,FORTALEZA,2304400,CE,gastronomia@movimentosaudemental.org,03.918.813/0001-53,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",153,100,-20.141575,-54.115217
CS019010,ASSOCIAÇAO DOS MORADORES DO CAMPUS DO PICI -AMOCAP,"travesa. 23 de março, 10",pici,00000-000,FORTALEZA,2304400,CE,davyanef@gmail.com,41.303.181/0001-02,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",220,100,-11.185405,-47.280680
CS018576,TERESINHA DE JESUS SILVA,"AVENIDA FERROVIARIA, S/N",Ilhotas,64015-350,TERESINA,2211001,PI,pelotaopiaui@hotmail.com,10.993.683/0001-89,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",80,120,-11.750675,-38.275510
CS019233,MISSÃO ALIMENTANDO VIDAS,"Av 27 de julho, N 70",Centenário,58428-220,CAMPINA GRANDE,2504009,PB,ismisocial@gmail.com,20.636.393/0001-31,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",270,200,-2.797146,-37.998790
CS019850,COZINHA FÉ E AÇÃO,"Rua Reginaldo Passos Pina, 249",Jabotiana,49040-720,ARACAJU,2800308,SE,lionsajuberthalutz@gmail.com,48.387.499/0001-68,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",330,650,-23.654160,-46.261240
CS017409,COZINHA TESTE 1,"Rua Diácono Jair de Oliveira, 112",Loteamento Santa Rosa,13414-155,PIRACICABA,3538709,SP,anderson@ifsp.edu.br,,"Não, a Cozinha encontra-se paralisada, sem atividade",Quinzenalmente,Habilitada,"Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",3,12,-4.676855,-38.139808
CS018506,COZINHA VÓ FRANCISCA DAS TAQUAREIRAS,"Rua Dique da Amizade, 102",Santo Afonso,93420-545,NOVO HAMBURGO,4313409,RS,visaosocial.vl@gmail.com.br,07.093.538/0001-37,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",400,300,-6.125744,-33.983650
CS014623,COZINHA COMUNITÁRIA MAURO MALEZARDI,"RUA PROJETADA CULTURA, 70",Distrito de São José da Mata,58400-000,CAMPINA GRANDE,2504009,PB,projetos@ajurcc.org.br,06.862.289/0001-34,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",250,200,-8.421047,-35.828195
CS016951,DONA GERMANA,"Rua Mário Saboia de Mello,, 299",Promorar,97546-400,ALEGRETE,4300406,RS,saaia.aleg1980@gmail.com,90.865.411/0001-32,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",485,25,0.528267,-50.453703
CS015560,GAIA ASSOCIAÇÃO,"Ernesto Becker, 225",Rosário,97010-130,SANTA MARIA,4316907,RS,associacaogaiasm@gmail.com,32.883.938/0001-93,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",490,200,-24.565114,-47.452092
CS019954,NUTRI VIDA,"Rua Felipe Abrão, 631",Jardim Eldorado,75105-040,ANÁPOLIS,5201108,GO,cleoniceb21@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",220,300,-9.948896,-37.948550
CS020159,AG1,"Rua canção do exilio, 186",Jd São Saverio,04194-290,SÃO PAULO,3550308,SP,escritorio2@grathi.org.br,,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",220,120,-7.765644,-35.246191
CS019229,COZINHA CONDESSA PAULA,"Rua Euclides, 31",Vila Militar,21854-290,RIO DE JANEIRO,3304557,RJ,grupocondessapaula@yahoo.com.br,05.926.087/0001-46,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",500,300,-8.613766,-63.703991
CS015862,COZINHA DA CASA,"Rua Jaçanã Altair P. Guerrini, 200",Higienópolis,13424-312,PIRACICABA,3538709,SP,casadeculturahiphop@gmail.com,11.569.202/0001-75,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,Outros grupos de pessoas em situação de vulnerabilidade social,401,400,3.229993,-60.737709
CS020296,MINISTÉRIO CUIDAR,"Rua Joaquim Amaral Cardozo, 63",Encruzilhada,52041-270,RECIFE,2611606,PE,missaocuidar@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1700,300,-21.682022,-39.427545
CS015154,PROJETO MANÁ,"Estrada da Branquinha, 2585",Florescente,94455-000,VIAMÃO,4323002,RS,ivjviamao@gmail.com,14.720.584/0001-84,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",213,280,-26.424513,-48.472353
CS020350,AMIGOS DA SOPA,"Rua Francisco Nunes da Rocha, 1831",Santa Maria da CODIPI,64012-410,TERESINA,2211001,PI,associacaoamigosdasopa@hotmail.com,09.012.625/0001-48,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1250,500,-31.150576,-49.802506
CS019280,IMBARIÊ SEM FOME,"Rua Anapu, Quadra 35, 9",Imbariê,25266-245,DUQUE DE CAXIAS,3301702,RJ,anamariapaulodasilva45@gmail.com,14.775.935/0001-54 (titlar)/  38.059.492/0001-63 (suplente),Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",400,100,-24.785649,-46.502618
CS019295,GELSON LUIS CORREA BARBOSA,"Rua José da Maia Martins, 178",Mario Quintana,91260-430,PORTO ALEGRE,4314902,RS,luciana.asseconta@hotmail.com,43.696.736/0001-59,"Não, a Cozinha encontra-se paralisada, sem atividade",2 vezes por semana,Habilitada,Pessoas em situação de rua,100,100,-2.456458,-60.005880
CS019331,COZINHA 06,"Avenida 9, 235",Jardim Mirage,75063-320,ANÁPOLIS,5201108,GO,ellysamaairesativista@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",420,0,-1.986227,-60.508703
CS020242,CESF- CENTRO SOCIAL FEITORIA,"Rua Jardim Vale Verde, 297",Feitoria,93052-664,SÃO LEOPOLDO,4318705,RS,brandaojackson857@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",770,400,-19.594731,-40.878377
CS020432,ACUDIR NA MESA II,"Cj. Luiz Renato de Paiva Lima, 01",Benedito Bentes II,57085-075,MACEIÓ,2704302,AL,acudirnamesa@gmail.com,42.918.520/0001-28,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",310,300,-9.969728,-36.441239
CS017045,COZINHA SOLIDARIA FÉ E RAZÃO,"Rua Filho, 140",Areia Branca,41404-025,LAURO DE FREITAS,2919207,BA,axeoloketu@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",300,250,-20.947319,-42.469307
CS019253,COZINHA DO BEM,"Rua Annita Ferreira de Lima, 38",Vila Esperança,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,lorivalmtd@yahoo.com.br,20.403.802/0001-50,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",300,180,-17.063678,-48.762976
CS019806,COZINHA SOLIDÁRIA 08 DE MARÇO,"Travessa Um Loteamento Oito de Março, 4437",TRÊS VENDAS,96000-000,PELOTAS,4314407,RS,rjair7727@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",348,180,-23.537251,-43.712629
CS019601,COZINHA SOLIDÁRIA CASA DO PEDRÃO,"Rua Coronel Jaime Rolemberg de Lima, 370",Lomba do Pinheiro,91550-150,PORTO ALEGRE,4314902,RS,cozsolcasadopedrao@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",342,200,-11.342874,-68.367577
