Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS015154,PROJETO MANÁ,"Estrada da Branquinha, 2585",Florescente,94455-000,VIAMÃO,4323002,RS,ivjviamao@gmail.com,14.720.584/0001-84,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",213,280,-6.780123,-35.119358
CS020350,AMIGOS DA SOPA,"Rua Francisco Nunes da Rocha, 1831",Santa Maria da CODIPI,64012-410,TERESINA,2211001,PI,associacaoamigosdasopa@hotmail.com,09.012.625/0001-48,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1250,500,-3.705111,-38.031281
CS019280,IMBARIÊ SEM FOME,"Rua Anapu, Quadra 35, 9",Imbariê,25266-245,DUQUE DE CAXIAS,3301702,RJ,anamariapaulodasilva45@gmail.com,14.775.935/0001-54 (titlar)/  38.059.492/0001-63 (suplente),Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",400,100,-15.531893,-55.493812
CS019295,GELSON LUIS CORREA BARBOSA,"Rua José da Maia Martins, 178",Mario Quintana,91260-430,PORTO ALEGRE,4314902,RS,luciana.asseconta@hotmail.com,43.696.736/0001-59,"Não, a Cozinha encontra-se paralisada, sem atividade",2 vezes por semana,Habilitada,Pessoas em situação de rua,100,100,-3.681795,-42.635341
CS019331,COZINHA 06,"Avenida 9, 235",Jardim Mirage,75063-320,ANÁPOLIS,5201108,GO,ellysamaairesativista@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",420,0,-21.433765,-42.585512
CS020242,CESF- CENTRO SOCIAL FEITORIA,"Rua Jardim Vale Verde, 297",Feitoria,93052-664,SÃO LEOPOLDO,4318705,RS,brandaojackson857@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",770,400,-2.458327,-39.062445
CS020432,ACUDIR NA MESA II,"Cj. Luiz Renato de Paiva Lima, 01",Benedito Bentes II,57085-075,MACEIÓ,2704302,AL,acudirnamesa@gmail.com,42.918.520/0001-28,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",310,300,-10.431542,-68.353134
CS017045,COZINHA SOLIDARIA FÉ E RAZÃO,"Rua Filho, 140",Areia Branca,41404-025,LAURO DE FREITAS,2919207,BA,axeoloketu@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",300,250,-10.729695,-36.946789
CS019253,COZINHA DO BEM,"Rua Annita Ferreira de Lima, 38",Vila Esperança,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,lorivalmtd@yahoo.com.br,20.403.802/0001-50,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",300,180,-20.510905,-39.222046
CS019806,COZINHA SOLIDÁRIA 08 DE MARÇO,"Travessa Um Loteamento Oito de Março, 4437",TRÊS VENDAS,96000-000,PELOTAS,4314407,RS,rjair7727@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",348,180,-21.080059,-53.365031
CS019601,COZINHA SOLIDÁRIA CASA DO PEDRÃO,"Rua Coronel Jaime Rolemberg de Lima, 370",Lomba do Pinheiro,91550-150,PORTO ALEGRE,4314902,RS,cozsolcasadopedrao@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",342,200,-23.552206,-43.305800
CS020419,COZINHA DO APAKANI,"Av. João de Oliveira Remião, 9281, 9281",Lomba do Pinheiro,91787-750,PORTO ALEGRE,4314902,RS,negrasim2004@yahoo.com.br,586858340001-68,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",250,170,-18.538089,-44.671575
CS019875,COZINHA SOLIDÁRIA BOM APETITE,"Avenida Anchieta, 311",Sagrada Família,94198-190,GRAVATAÍ,4309209,RS,claudio210160@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",97,153,-6.316950,-43.109847
CS018981,COZINHA SOLIDARIA CONSTRUINDO,"Rua Inácio Monteiro, 28",Vila Yolanda II,08490-000,SÃO PAULO,3550308,SP,marina.construindo2020@gmail.com,18.070.517/0001-12,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1700,380,-8.334869,-35.007899
CS017048,COZINHA SOLIDARIA EDUARDO GALEANO,"Rua Conego Clodomiro, 256",Centro,37165-000,CAMPO DO MEIO,3111309,MG,gerente.guaii@gmail.com,02.046.165/0001-20,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",129,150,-26.800669,-49.546230
CS020468,COZINHA SOLIDÁRIA DO MTST DO BOM FIM,"Nossa Senhora do Caravaggio, 25",Sarandi,91140-381,PORTO ALEGRE,4314902,RS,csars.adm@gmail.com,28.799.171/0001-41,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",450,400,-3.020967,-45.699634
CS019081,COZINHA SOLIDÁRIA DO LAMI,"Rua Luís Sidinei dos santos Ogando, 278",Lami,91994-703,PORTO ALEGRE,4314902,RS,csars.adm@gmail.com,28.799.171/0001-41,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1200,800,-29.874063,-51.123039
CS014756,PROJETO AMOR EM AÇÃO,"Rua Praia dos Ingleses, 45",Divina Providencia,97040-294,SANTA MARIA,4316907,RS,projetoamoremacaosantamaria@gmail.com,42.650.447/0001-56,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",400,200,1.797595,-59.683823
CS019992,CASA DE LEI MAE YEMANJA E PAI BENEDITO DAS ALMAS,"Rua Etore Tommasini, 40",Cidade Tiradentes,08471-580,SÃO PAULO,3550308,SP,casadeleimaeyemanja@gmail.com,29.313.504/0001-43,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",743,150,-27.455841,-47.348864
CS020473,COZINHA SEIS DE MAIO,"Rua Felisbino Jacob Beck, 35",Seis de Maio,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,mmmrpmrs@gmail.com,29.283.869/0001-72,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",155,74,-14.982888,-46.565252
CS020494,COZINHA PROFELURBE,"Rua Padre Paulo Estreit, S/N",Profelurb,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,mmmrpmrs@gmail.com,29.283.869/0001-72,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",101,78,-20.532431,-45.039587
CS020509,COZINHA QUILOMBOLA PORTELA,"Rua Felisbino Jacob Beck, 35",Seis de Maio,98300-000,PALMEIRA DAS MISSÕES,4313706,RS,mmmrpmrs@gmail.com,29.283.869/0001-72,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",104,68,-24.937936,-48.875218
CS015242,BODEGA SOLIDÁRIA,"Travessa Joaquim Xavier, s n",Centro,59247-000,LAGOA SALGADA,2406601,RN,sar@sarrn.org.br,08.344.459/0001-14,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",6787,3768,-29.789689,-51.557247
CS020317,ASSOCIAÇÃO DOS AMIGOS DA CATIQUESE -ACAC,"Rua Demétrio Ribeiro, 587",Centro Histórico,90010-312,PORTO ALEGRE,4314902,RS,flaviocp0712@gmail.com,63.840.280/0001-66,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",1030,1000,-21.466991,-53.764570
CS020291,COZINHA SOLIDÁRIA PERIFERIA FEMINISTA MMM,"Rua Nove de Junho, 1671",São José,91520-610,PORTO ALEGRE,4314902,RS,periferiafeminista@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1562,700,-9.722008,-36.941205
CS017254,ASSOCIAÇÃO DE MULHERES MARIA DA GLÓRIA,"Rua alameda dois, 103",sao jose,91520-610,PORTO ALEGRE,4314902,RS,angelacomunal@yahoo.com.br,48.269.348/0001-05,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",650,950,-20.757414,-39.013234
CS018403,COZINHA SOLIDÁRIA ISJO-LGBT,"Rua São Judas Tadeu, 88",Cidade Verde,78028-570,CUIABÁ,5103403,MT,isjo@institutosocialjejedeoya.org.br,53.386.179/0001-23,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"População LGBTQIA+, Pessoas em situação de rua, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",7,60,-10.896109,-49.768522
CS020256,COZINHA SOLIDÁRIA ANCESTRAL UTT - UNIDADE TERRITORIAL E TRADICIONAL DE MATRIZ AFRICANA BARA LANÃ E OIÁ DADÁ,"Rua Acesso B-Dois n° 97, 97",Passo das Pedras,91230-760,PORTO ALEGRE,4314902,RS,indiaamaral8@gmail.com,52.417.297/0001-99,Está funcionando com carga horária reduzida,6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1000,400,-26.256480,-49.183325
CS019660,PRATO FEITO,"Rua das Giestas, 362",Vila Prudente,03147-000,SÃO PAULO,3550308,SP,cspratofeito@gmail.com,31.732.410/0001-50,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,Pessoas em situação de rua,805,250,-29.619946,-51.158435
CS020541,ILÊ ASÉ OJISÉ ONÃ LABA LABA,"Rua Treze, 173",Jardim Castelo,94515-150,VIAMÃO,4323002,RS,allinnemaster@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",400,350,-13.602116,-37.191205
CS020546,COZINHA FAXINAL,"Rua Antônio Brito Filho, 123",Faxinal Menino Deus,96840-530,SANTA CRUZ DO SUL,4316808,RS,secretaria@centrogideoes.com.br,01.386.984/0001-53,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",346,150,-29.199402,-51.736724
CS020548,COZINHA BOM JESUS,"Rua Carlos A. Hoppe, 111",Bom Jesus,96845-370,SANTA CRUZ DO SUL,4316808,RS,secretaria@centrogideoes.com.br,01.386.984/0001-53,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",465,150,-1.173212,-49.981387
CS020306,PIMENTA DO REINO,"Conjunto Novo Horizonte, S/N,Quadra D, Casa 11,, S/N",Novo Horizonte,64078-600,TERESINA,2211001,PI,somos@caritasteresina.org.br,06.865.166/0001-57,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",886,300,-19.016931,-40.310071
CS019491,COZINHA SOLIDÁRIA CDD/ DUNAS,"Av.Ulisses Guimarães, 2057, 2057",Areal,96081-150,PELOTAS,4314407,RS,martinsdarosasimone@gmail.com,02.410.662/0001-65,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",600,2,-16.265471,-56.156875
CS018692,COZINHA SOCIAL INSTITUTO NOVO RENASCER,"Travessa Ferreira dos Santos, 8",Alvaro Weyne,60335-570,FORTALEZA,2304400,CE,institutoumnovorenascer@gmail.com,49.997.621/0001-80,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",850,300,-16.329341,-49.243307
CS020241,COZINHA SOLIDÁRIA APCDES,"Rua João Fossa, 29",Polo Madereiro,96610-000,ENCRUZILHADA DO SUL,4306908,RS,apcdescladineibatista@gmail.com,32.007.765/0001-40,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",292,190,-21.384920,-53.679912
CS020458,COZINHA COMUNITÁRIA DA URBIS,"Rua A, 40",MUCHILA,44006-170,FEIRA DE SANTANA,2910800,BA,aemchuebgoncalves@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",595,450,-19.829503,-54.373603
CS018970,MARMITA SOLIDÁRIA,"rua minas gerais, 145, 145",Umbu,94834-195,ALVORADA,4300604,RS,ana001622@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",380,500,-17.172563,-48.252367
CS020336,COZINHA SILOÉ,"Rua Canal do Joanes, nº 79",LOBATO,40470-645,SALVADOR,2927408,BA,caiobriniti7@gmail.com,16.189.391/0001-74,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",400,350,-11.869827,-39.519844
CS015402,A FOME TEM PRESSA,"Rua Eurita, 471, 471A",Santa Teresa,31010-210,BELO HORIZONTE,3106200,MG,afometempressaprojeto@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",665,350,-12.264566,-37.292464
CS020342,COZINHA PARA TODOS,"Estrada do Juza, 122",Bairro do Juza,04891-120,SÃO PAULO,3550308,SP,daletecrispim@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",100,50,-23.377614,-44.525396
CS019207,COZINHA DO POVO,"Av Arroio Feijó, 1143",Rubem Berta,91250-650,PORTO ALEGRE,4314902,RS,pinheiroliriane535@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",324,256,-9.584557,-37.592846
CS020606,É DA RUA,"Rua Visconde de Ouro Preto, 186",Consolação,01301-060,SÃO PAULO,3550308,SP,mnldpsr@gmail.com,,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",245,120,-22.500743,-47.802830
CS020412,COZINHA SOLIDARIA NOSSA SENHORA APARECIDA,"rua b vila fatima pinto, 300",BOM JESUS,91430-520,PORTO ALEGRE,4314902,RS,FAGUNDESSLETICIA@GMAIL.COM,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",900,600,-8.266777,-35.633587
CS020639,COZINHA FOME ZERO,"Rua Lourenço José de Paula, 968",Parque da Fonte,83050-120,SÃO JOSÉ DOS PINHAIS,4125506,PR,liz.transportes@yahoo.com,00.689.923/0001-00,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1900,1600,-11.353918,-36.303534
CS020316,COZINHA COMUNITÁRIA FORÇA E CORAGEM,"ACS A UM - QUADRA 167C, 169",CHACARA DA FUMAÇA,91270-836,PORTO ALEGRE,4314902,RS,luciaforcaecoragem@yahoo.com.br,11.840.112/0001-77,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",780,450,-10.163718,-63.038299
CS020617,AJEUMBÓ,"EST MUNIC JD A COIMBRA, 100",NOSSA SRA APARECIDA BRO RIO ACIMA,07600-000,MAIRIPORÃ,3528502,SP,egbeaiye.coletivo@gmail.com,56.126.892/0001-26,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",315,230,-2.155418,-60.257156
CS018420,PROJETO NÓS POR NÓS - PELOTAS,"Rua Almirante Barroso, 3124",centro,96010-280,PELOTAS,4314407,RS,nospornospelotas@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",140,190,-23.563373,-44.559409
