Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS019250,Cooperativa Polivalente Filhos da Terra - COOPOFITE,"Fazenda Lagoa dos Bois, S/N",ZONA RURAL,44655-000,PÉ DE SERRA,,BA,Floripesmendes93@gmail.com,05.069.250/0001-00,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",200,,-11.8893155,-39.7217213
CS016832,COOPERU,"Avenida Francisco Podboy, 2055,",Distrito Industrial,,UBERABA,,MG,cooperu.uberaba@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-19.7316867,-47.9775426
CS014943,Coração de mãe,"Conj. Resid. Sigrefredo Pacheco 1, Qd 17a, Casa 3, Qd 17a, Casa 3",Vale do Gavião,64069-100,TERESINA,,PI,ravennadecastro@gmail.com,,Está funcionando com carga horária reduzida,Uma vez ao mês,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",365,,-5.0285141,-42.74145970000001
CS015528,Coração de Mãe,"Comunidade Vereda,",Área Rural,39478-000,MATIAS CARDOSO,,MG,reginabmelo9@gmail.com,00.666.451/0001-62,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-14.8557359,-43.9224583
CS016401,Coração de Maria,"Rua São Basílio 979,",Presidente Vargas,,FORTALEZA,,CE,accm.fortaleza@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Mapeada,-,0,,-3.818744999999999,-38.60033500000001
CS016636,Coração solidario,"Rua navio negreiro 46,",Guaianases,,SÃO PAULO,,SP,flechanamaodovalente2021@hotmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-23.5373567,-46.4155982
CS015356,Coração solidário,"13 de maio 1019,",Jardim Miriam,,PRADÓPOLIS,,SP,celia.lembra.da.senha@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-21.3601283,-48.0677495
CS014615,Cordeiro e Leão,"Avenida Brasil número 1497,",Coréia,26556-000,MESQUITA,,RJ,denistenascimentorodrigues@gmail.com,44.368.144/0001-70,Está funcionando com carga horária reduzida,,Retirada,-,0,,-22.7744349,-43.4425832
CS014865,Corrente do Bem,"Rua Estado do Pernambuco , 289,",São Pedro São Paulo,,SALTO,,SP,patriciaslcomercial@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-23.204599,-47.3098044
CS014674,Corrente Humanitária,"Rua do Catumbi,31,",Catumbi,,RIO DE JANEIRO,,RJ,is-david@hotmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-22.9150065,-43.19557
CS016596,COSINHA DO AMOR,"Rua Tomé Guimarães 17,",Colonia,08260-265,SÃO PAULO,,SP,awareinodosorisas@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-23.584926,-46.44068619999999
CS015608,Cosinha Solidária Carolina Maria de Jesus,"Rua 06,",Nova Esperança,75800-000,JATAÍ,,GO,valdenildarosa73@gmail.com,,"Sim, está funcionando normalmente",,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública",200,,-3.083475,-60.0591935
CS019440,Coxinha prato divino,"Rua Juliano rose, 231",Canidezinho,60734-810,FORTALEZA,,CE,palestrapo@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",387,,-3.8228476,-38.61136090000001
CS016940,Coxinha Solidária Ruc laranjeiras,"Rua curimatã,",Laranjeiras,,ALTAMIRA,,PA,mayaralimeira112@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-3.2329837,-52.243158
CS015378,Cozindinhos de Dona Gegê,"Rua Itanhaém Quadra 5 Lote 20 Recanto dos Dourado Abadia de Goiás,",Recanto dos Dourado,75.345-000,ABADIA DE GOIÁS,,GO,elibarretos77gmail.co.,26.062.772/0001-41,Está funcionando com carga horária reduzida,,Retirada,-,0,,-16.763996,-49.4352476
CS016695,Cozinga solidária são Pedro,"Rua Padre roque González s/n,",Lomba do Pinheiro,,PORTO ALEGRE,,RS,mariajesusm1709@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-30.115321,-51.1035104
CS020027,COZINHA,"SANTA LUZIA- TRICI, S/N",SANTA LUZIA,63660-000,TAUÁ,,CE,,,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Mapeada,-,0,,-5.9534234,-40.6885044
CS015798,Cozinha 20 de Novembro,"Rua Dr. Barros Cassal, 161,",Floresta,,PORTO ALEGRE,,RS,coopvinte@gmail.com,133030734/0001-80,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-30.0269547,-51.2175331
CS019238,Cozinha  Ação Heliópolis,"RUA CORONEL SILVA CASTRO, 334",Cidade nova Heliópolis,04231-015,SÃO PAULO,,SP,acaocomunitarianovaheliopolisn@gmail.com,09.028.658/0001-86,"Sim, está funcionando normalmente",6 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",400,,-23.6059089,-46.5965175
CS014612,Cozinha Accoba,"Rua Jaguaruna 160,",COHAB A,,GRAVATAÍ,,RS,Ney_accoba@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-29.9387337,-51.0434546
CS019330,COZINHA ACOLHEDORA,"PASSAGEM 15 DE JANEIRO, 248",Paracuri,66811-110,BELÉM,,PA,andre49.luiz@gmail.com,02.363.427/0001-80,"Não, a Cozinha encontra-se paralisada, sem atividade",6 a 7 vezes por semana,Mapeada,-,0,,-1.3087341,-48.47091169999999
CS017892,Cozinha Acolher para a vida,"Rua das Gardênias, 126","Cidade Verde, Mangabeira 8",58059-770,JOÃO PESSOA,,PB,aapavjp@gmail.com,42.614.744/0001-46,"Sim, está funcionando normalmente",3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",3304,,-7.175109600000001,-34.8165422
CS020489,Cozinha Aconchego da Tia Del,"Rua Rio Do Meio, 203",Itacaranha,40713-325,SALVADOR,,BA,sociedade.itacaranha@hotmail.com,14.797.716/0001-76,Está funcionando com carga horária reduzida,Uma vez ao mês,Mapeada,-,0,,-12.8879558,-38.4765502
CS018105,Cozinha Afetiva,"Rua Herculano de Holanda Cunha, 26",Ouro Preto,53370-265,OLINDA,,PE,spsolinda@gmail.com,02.636.068/0001-97,Está funcionando com carga horária reduzida,3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",290,,-7.984209399999999,-34.8637496
CS016103,Cozinha Afro,"Rua Presidente Gaspas Dutra,",Tapanã,,BELÉM,,PA,Fabianodecristo57@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-1.3366075,-48.4780002
CS016750,Cozinha afro Irmandade São Benedito,"Passagem Olinto Meira n0 226,",Guanabara,,ANANINDEUA,,PA,afrosaobenedito@hotmail.com,08057110/000100,Está funcionando com carga horária reduzida,,Retirada,-,0,,-1.4015998,-48.4232843
CS015754,Cozinha agroecologica,"Casa,",Próximo matuim comunidade limoeiro,,ENTRE RIOS,,BA,Oagnaldo47@gmail.com,29.816.393/0001-98,Está funcionando com carga horária reduzida,6 a 7 vezes por semana,Mapeada,"Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",1000,,-12.2801195,-37.88281569999999
CS015911,Cozinha agroextrativista IAÇA,"Fica localizada na comunidade Santo Ezequiel moreno, no assentamento acutipereira,",Santa Cruz,,PORTEL,,PA,ramosmeloanamaria@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-1.9299162,-50.6898578
CS016030,Cozinha Agroextrativista Iaçá,"Comunidade Santo Ezequiel Moreno,",PEAEX Acutipereira,68480-000,PORTEL,,PA,cozinhaiaca@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-1.9299162,-50.6898578
CS020298,Cozinha agrofamiliar delícia da Creuza,"Sítio panorama, S/n",Zona rural,55870-000,TIMBAÚBA,,PE,windysonmoura@gmail.com,01.579.250/0001-90,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,-,0,,-7.523434,-35.2222253
CS019176,Cozinha Aguas Claras,"travessa Barcelos, 625",Pita,24412-600,SÃO GONÇALO,,RJ,centrodeacolhimentooficial@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,-,0,,-22.8516031,-43.0826553
CS015086,Cozinha Ajaguna,"Rua Capiarara n 168,",Areia Branca,,LAURO DE FREITAS,,BA,Paiaristides@hotmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-12.8424468,-38.34036
CS015202,Cozinha Alabaxé,"Rua Dr Placido Rocha, sem n, Terreiro Ilê Alabasé,",Palmeiras,,MARAGOGIPE,,BA,barbarasagan28@gmail.com,35.232.264.0001/92,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-12.7734423,-38.920342
CS016323,Cozinha Albergue,"Avenida Pintos,1.110,",Centro,,JABOTICABAL,,SP,centrroecaridadeefe@gmail.com,50.387.091/0001-38,"Sim, está funcionando normalmente",,Retirada,-,0,,-21.2542606,-48.315794
CS015090,Cozinha Aliança,"Rua Ruy Barbosa, 56,",Centro,,ITAJUÍPE,,BA,erecabelos@hotmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-14.6777245,-39.3710209
CS017107,Cozinha alimentando a alma,"Estrada do campinho 566,",Campo grande,,RIO DE JANEIRO,,RJ,,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-22.9001214,-43.5726384
CS016283,Cozinha alimentar,"SN,",São Mateus,68647-000,TRACUATEUA,,PA,WaldineiMiranda5@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-1.0769505,-46.9026685
CS014706,Cozinha Alvorada,"Avenida Pará 210 S,",Jardim Alvorada,,LUCAS DO RIO VERDE,,MT,cleidemarta19@gmail.com,34.161.362/0001-86,Está funcionando com carga horária reduzida,,Retirada,-,0,,-13.0722652,-55.9161759
CS015194,cozinha Amaca Comunitaria,"Praaça Maroli Lopes numero 210,",Alto do Cabrito,,SALVADOR,,BA,amacabrito@outlook.com,13.612.080.0001-88,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-12.9171386,-38.4750354
CS019164,"Cozinha ""Amar é Servir""","Rua Noélia Dias Góes, 47",Bom Viver,48110-000,CATU,,BA,assobomviver@hotmail.com,01.688.634/0001-41,"Não, a Cozinha encontra-se paralisada, sem atividade",Somente em dia de eventos,Mapeada,-,0,,-12.3543029,-38.3952279
CS018985,Cozinha Amiga,"TV Deputado Joaquim Figueiredo Correia, 28",Vicente Pinzon,60184-265,FORTALEZA,,CE,associacaocomunitariaavp@gmail.com,30.252.883/0001-98,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",380,,-3.7261199,-38.4705061
CS016390,Cozinha Amigos da UNEGRO,"Rua Álvaro Mazzi Serra nº 94 casa 05,",Itororó,06933-410,EMBU-GUAÇU,,SP,unegro.eg@gmail.com,50.179.198/0001-10,Está funcionando com carga horária reduzida,,Retirada,-,0,,-23.8931576,-46.7911213
CS015027,Cozinha amigo solidário,"Rua darcy vargas 444,",Parque São José,60.730-240,FORTALEZA,,CE,Sergiocosta273344@gmail.com,,"Sim, está funcionando normalmente",,Mapeada,-,0,,-3.7958038,-38.5874646
CS015636,Cozinha Amor e Doação,"Rua das Palmeiras 646 térreo fundos,",Colonial,32044-200,CONTAGEM,,MG,dromaromani@gmail.com,299983710001/96,"Sim, está funcionando normalmente",,Retirada,-,0,,-19.8437996,-44.0361791
CS015220,Cozinha amor e solidariedade,"Rua marcos Pinheiro n 70,",Piatã,41650-472,SALVADOR,,BA,Ong.acpsvb01@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-12.9347403,-38.3767636
CS014576,Cozinha amovel,"Travessa bom sucesso 69,",Vergel,,MACEIÓ,,AL,simonecastela15@gmail.com,,"Sim, está funcionando normalmente",,Mapeada,-,0,,-9.6507581,-35.7576014
CS018690,Cozinha Amparo,"Rua Alvarenga Peixoto, 613",Vila São Rafael,07055-260,GUARULHOS,,SP,apadrinhandocomcarinho@gmail.com,26.701.010/0001-48,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,-,0,,-23.471622,-46.5587652
CS018744,Cozinha Amparo,"Rua Doutor Passos, 339",Vila São Rafael,07053-070,GUARULHOS,,SP,apadrinhandocomcarinho@gmail.com,26.701.010/0001-48,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",540,,-23.4749494,-46.5586523
CS019807,Cozinha  Ancestral da Mãe  Maria Conga,"rua Padre Cicero, 3620, 3620","Santao Antonio,",64033-510,TERESINA,,PI,gardenecar1@gmail.com,03.388.673/0001-59,"Sim, está funcionando normalmente",2 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",401,,-5.1918009,-42.7501072
CS015217,COZINHA APAEANA,"RUA FELICISSIMO FARIA SALGADO, 37",CENTRO,28375-000,VARRE-SAI,,RJ,apaeinclusao.varresairj@gmail.com,02.171.263/0001-99,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,Outros grupos de pessoas em situação de vulnerabilidade social,119,,-20.9296489,-41.8694936
CS019915,Cozinha  Arco,"rua licinio felini, 97",Chacara Flórida,04965-020,SÃO PAULO,,SP,arco@arcobrasil.org.br,66.862.657/0001-76,Está funcionando com carga horária reduzida,5 vezes por semana,Mapeada,-,0,,-23.7288126,-46.77357569999999
CS018075,Cozinha Arco Iris,"oitava rua, s/n",pacoval,68870-000,SOURE-PARÁ,,PA,paollavelard@gmail.com,,"Sim, está funcionando normalmente",Somente em dia de eventos,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",115,,-0.7303306,-48.5121483
CS019840,Cozinha ARCO-ÍRIS LGBTQIA +,"Rua Deocleciano Aurélio de Souza, 46",Olho D'água dos Cazuzinhas,57303-851,ARAPIRACA,,AL,somoslgbtdearapiraca@gmail.com,40.101.506/0001-01,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,-,0,,-9.7751915,-36.6827659
CS015332,COZINHA AROEIRA POR FAUSTINA E SABINA,"UNIDADE 01: ALDEIA BEM QUERER DE CIMA, JATOBÁ, PE, CEP: 56470-000; UNIDADE 02: AVENIDA PEDRO DE SOUZA FREIRE, BAIRRO QUADRA 17, NÚMERO 291, PETROLÂNDIA, PE. CEP: 56460-000.,",UNIDADE 01: ALDEIA BEM QUERER DE CIMA; UNIDADE 01: BAIRRO QUADRA 17,UNIDADE 01: 56470-000 UNIDADE 01: 56460-000,PETROLÂNDIA,,PE,Coletivo Aroeira de Indígenas Pankararu <aroeiraindigenaspankararu@gmail.com>,46.300.185/0001-50,Está funcionando com carga horária reduzida,,Retirada,-,0,,-8.9134759,-38.2744009
CS020050,Cozinha Artéria Cidadã,"Rua. Dr. Almeida Filho, 326",Ellery,60320-510,FORTALEZA,,CE,institutoarteriacidada@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública",210,,-3.7220767,-38.5594952
CS015133,Cozinha a rua é vida,"Colonia agricola cabeceira do Vale Chácara  Eurípedes Barsanulfo 17, 17",Riacho Fundo 1,71805-127,BRASÍLIA,,DF,barbanarua@gmail.com,40.729.003/0001-85,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",560,,-15.8835156,-47.9896994
CS014975,Cozinha aruana,"R.antonio Pinheiro Diniz,",Estrela do sul,,IBIRITÉ,,MG,lilizinhja@gmail.com,37.294.437/0001-95,"Sim, está funcionando normalmente",,Retirada,-,0,,-20.0244487,-44.0657897
CS019110,Cozinha Asé Oyndenan,"Rua Antônio Pereira de Almeida, 1786",Morada Nova,38413-225,UBERLÂNDIA,,MG,ileasealaketuebaifeorumaye@gmail.com,23.103.484/0001-08,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,A cozinha não faz triagem do público beneficiário,120,,-18.982268,-48.36353279999999
CS018249,cozinha Asilo Santo Antônio Lagarto,"rua manuel de paula menezes lima, 508",centro,49400-000,LAGARTO,,SE,ericamonteiro.prof@gmail.com,16.223.505/0001-55,"Sim, está funcionando normalmente",7 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Outros grupos de pessoas em situação de vulnerabilidade social",46,,-10.9222808,-37.6700151
CS015162,Cozinha As Marias,"Povoado de Caraíbas, Município de Mucugê s/n°, casa,",Zona rural,,MUCUGÊ,,BA,Asmarias391@gmail.com,31.699.530/0001-01,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-12.9670692,-41.4828949
CS019297,Cozinha Associação de pais e amigos do autista de Caucaia e re,"Rua um, 233",Padre Romualdo,61601-311,CAUCAIA,,CE,admprojetoespacoazul22@gmail.com,37.154.169/0001-06,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,-,0,,-3.7239394,-38.6574518
CS015695,Cozinha Associação dos Pescadores de Andarai,"Praiao,",Praiao,,ANDARAÍ,,BA,sidneisidneicarneirodasilva@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-12.8065443,-41.3302644
CS019123,"Cozinha Associação Vida, Caminho e Luz","Rua Franklin do Amaral,, 978",cachoeirinha,02479-001,SÃO PAULO,,SP,,,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, A cozinha não faz triagem do público beneficiário",400,,-23.4740219,-46.6544896
CS014589,Cozinha astrogilda,"Luiz borracha 722 Vargem Grande,",Vargem Grande,,RIO DE JANEIRO,,RJ,Gizele_re@hormail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-22.9599766,-43.4868771
CS016366,Cozinha avante cdhu solidário,"Estamos nos organizando,",Cdhu são Martins,Será local qual consiguiu o espaço,CAMPINAS,,SP,Estamos correndo a eleição bairro pra vencer e dar nome e email avante,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-22.8470932,-47.13906069999999
CS016207,Cozinha Babaçueira,"Ana Maria dos Santos Martins n 33,",Santana,,TERESINA,,PI,nyonnara7@gmail.com,23.353.191/0001-70,"Sim, está funcionando normalmente",,Retirada,-,0,,-5.1323491,-42.6860181
CS016264,Cozinha Bebé,"Quadra Q casa 31, conj. Paulo de tarso de morais,",Aroeiras,64011-555,TERESINA,,PI,devlesavilan@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-5.0004099,-42.796076
CS020404,Cozinha Bem Vindo,"Rua Santa Isabel, 130",Vila Buarque,01221-010,SÃO PAULO,,SP,majurioliveira85@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,Outros grupos de pessoas em situação de vulnerabilidade social,200,,-23.5426871,-46.6467488
CS016582,Cozinha Benefícente (PRECISANDO DE RECURSO PARA TORNAR REALIDADE),"Rua Emidio Lemos 126,",Centro de Japeri,,JAPERI,,RJ,leu190569@gmail.com,10.438.204/0001-62,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-22.645354,-43.6576596
CS015243,Cozinha Beneficente Setúbal,"Rua São Gonçalo 75 1 andar,",Coutos,40750-180,SALVADOR,,BA,elisangelacute3@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-12.8538967,-38.4748558
CS019450,Cozinha beqinha,"Rua Sabina bezerra, 78",Canindezinho,60734-550,FORTALEZA,,CE,,,"Sim, está funcionando normalmente",6 vezes por semana,Mapeada,-,0,,-3.8215007,-38.6127484
CS016680,Cozinha betel,"Rua 4 número 90,",Vatrapuan,,PERUÍBE,,SP,lunavitoria2468@gmail.com,CNPJ 23.503.142/0001,"Sim, está funcionando normalmente",,Retirada,-,0,,-24.2932735,-46.9713228
CS014637,Cozinha bico dos papagaios,"Empresárial João Santos F° s/n,",Engenho velho,54360-000,JABOATÃO DOS GUARARAPES,,PE,eucachinholider@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-8.1162862,-35.0062192
CS014640,Cozinha boa vista,"Comunidade boa vista s/n, Sn",Comunidade boa vista,39340-000,CORAÇÃO DE JESUS,,MG,mrelizangela@yahoo.com,24.083.824/0001-30,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",0,,-16.4172545,-44.2193136
CS014730,Cozinha Boca da Mata,"rua siusi, 227, Parque das Tribos,",Tarumã-açu,69022-400,MANAUS,,AM,cozinhabocadamata@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-2.9922117,-60.0736286
CS017883,Cozinha bom a bessa,"Travessa José pedra, 307",Itaperi,60743-236,FORTALEZA,,CE,edileuzaxx22facanhagabriel@hotmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário, Outros grupos de pessoas em situação de vulnerabilidade social",182,,-3.7968333,-38.5513021
CS019555,Cozinha bom Jesus,"Martins de Carvalho, 100",Bom jardim,60540-172,FORTALEZA,,CE,lucivieir17@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",Uma vez ao mês,Mapeada,-,0,,-3.797570399999999,-38.5965101
CS017097,Cozinha Bom Jesus,"Pass Bom Jesus 755, 755",sacramenta,66123-620,BELÉM,,PA,pbomjesus2011@gmail.com,17.119.754/0001-68,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",120,,-1.4110888,-48.4790297
CS018172,Cozinha Bom Pastor.,"Rua jucari, 290",Iraja,21371-320,RIO DE JANEIRO,,RJ,,30.102.523/0001-00,Está funcionando com carga horária reduzida,Quinzenalmente,Mapeada,-,0,,-22.8506048,-43.3240414
CS018745,COZINHA BRASIL MORIA,"Rua beira rio, 33",novo são  bento,25045-026,DUQUE DE CAXIAS,,RJ,Ezequielcarmo67@gmail.com,07.293.987/0001-29,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",600,,-22.7223142,-43.30118969999999
CS016276,Cozinha Cacique Cretã,"Pr 090 KM 294,1,",Parque Industrial,86270-000,SÃO JERÔNIMO DA SERRA,,PR,acanoppr@gmail.com,02.703.631/0001-00,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-23.7222115,-50.7034693
CS015254,Cozinha caiçaras,"Rua Alfredo Silva número 95,",Brava,,ARMAÇÃO DOS BÚZIOS,,RJ,cilenepitanga@hotmail.com,47.945.474/0001-70,"Sim, está funcionando normalmente",,Retirada,-,0,,-22.7503588,-41.881283
CS016527,Cozinha Camponesa Sabor do Sertão,"Rua Cizernandes, s/n",Centro,64963-000,JULIO BORGES,,PI,acepiba.associacaocamponesa@gmail.com,86.844.685/0001-78,"Sim, está funcionando normalmente",Quinzenalmente,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",300,,-10.3300953,-44.2386552
CS019011,Cozinha cantinho do sabor,"Rua das Nemésias, 185",Jardim casa pintada,08040-740,SÃO PAULO,,SP,Jpredencao@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",65,,-23.5119196,-46.4487521
CS020600,Cozinha Canto da Jandaia,"Rua Correa Lima, 144",Demócrito Rocha,60440-040,FORTALEZA,,CE,associacaocantodajandaia@gmail.com,22.348.191/0001-10,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua",191,,-3.7644499,-38.5622138
