Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS021143,PROJETO SOBREVIVER,"Rua do Rubi, 213",Jardim Monte Cristo,08670-200,SUZANO,3552502,SP,c.c.f.yprojetosobreviver@gmail.com,64.531.837/0001-40,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",545,400,-14.998963,-56.359114
CS022288,SABOR E SOLIDARIEDADE,"Rua Sergipe, 12",Jardim Alto Paulistano,08347-650,SÃO PAULO,3550308,SP,associacao.projeto1@gmail.com,18.539.090/0001-59,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",110,50,-3.629338,-41.960776
CS022918,COZINHA CEJN,"Rua Vereador Francisco Bido da Silva, 59",Centro,58780-000,ITAPORANGA,2507002,PB,vitosofi@hotmail.com,11.984.093/0001-52,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos",0,200,-22.635137,-44.165154
CS022426,ILÊ AXÉ ÁGUAS DE IFÉ,"Rua Tenente Aurélio Sampaio, 552",Santos Dumont,49087-010,ARACAJU,2800308,SE,prof.rafhahist@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",126,50,-20.192423,-42.909695
CS021510,AMCCB,"SI CACIMBA DE BAIXO, 855",CENTRO/ZONA URBANA,59245-000,SERRA CAIADA,2410306,RN,associacaocacimbadebaixo@yahoo.com,07.410.016/0001-11,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",710,1500,-2.735243,-48.766302
CS021333,COZINHA SOLIDÁRIA NOVA CANAÃ PRINCESA ISABEL,"Avenida João Pessoa, 2301",Farroupilha,90040-001,PORTO ALEGRE,4314902,RS,delonisantos2027@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",150,150,-15.889552,-50.061873
CS022150,NEXUS COZINHA,"Rua Lima Bonfante, 97",Jardim São Francisco,08390-265,SÃO PAULO,3550308,SP,nexusassociacao@gmail.com,03.166.773/0001-30,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",50,135,-17.122700,-48.123556
CS023002,CASA ESPÍRITA DE ORAÇÃO BEZERRA DE MENEZES CAVALCANTI,"Rua Pará, SN",Centro,77685-000,DOIS IRMÃOS DO TOCANTINS,1707207,TO,aparb2@gmail.com,24.488.093/0001-03,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Crianças, Outros grupos de pessoas em situação de vulnerabilidade social",70,82,-3.835893,-37.465819
CS018259,COZINHA DO INSTITUTO DE CIDADANIA SOCIAL DA PARAÍBA - ICSPB,"Rua Flávio Maroja, 215",Jardim São Severino,58110-320,BAYEUX,2501807,PB,institutoicspb@gmail.com,00.643.791/0001-78,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",240,400,-8.940142,-68.664585
CS023027,COZINHA CONJUNTO DE WILMA,"Rua 22 de Janeiro, 845",Nossa Senhora da Apresentação,59114-000,NATAL,2408102,RN,associacaobeneficentejardimpro@gmail.com,53.755.316/0001-50,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Crianças, Idosos, Pessoas em situação de rua",50,150,-26.186717,-49.185818
CS022985,PROJETO NINA,"Avenida 5 Qd 12 lt 03, S/N",Loteamento Campo Bello,77426-112,GURUPI,1709500,TO,projetoninaa@gmail.com,09.041.314/0001-07,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",18,100,-6.410110,-34.394507
CS023014,CASA DO CAMINHO,"Rua D lote 06 Quadra 77 A, SN",Pouso Alegre,77600-000,PARAÍSO DO TOCANTINS,1716109,TO,casadocaminhoraquelmurca@gmail.com,14.238.970/0001-34,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",250,125,-21.509526,-39.354660
CS022030,MISSÃO SENDO UM,"Rua João Ferreira, 309",Vila São Luiz,19911-240,OURINHOS,3534708,SP,amigos.solidarios97@gmail.com,58.212.985/0001-07,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",130,80,-16.070321,-48.509365
CS023038,CASA FELIZ,"Rua Pernambuco, Qd. 96 Lt. 14, 986",Centro,77600-000,PARAÍSO DO TOCANTINS,1716109,TO,centrogemm@gmail.com,02.383.842/0001-03,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",35,120,-24.454691,-48.874186
CS023013,COZINHA SOLIDÁRIA BEZERRA DE MENEZES,"Avenida Anápolis, esquina com rua dos colibris, quadra 25 lote 1-A, sn",Jardim Aeroporto,77062-220,PALMAS,1721000,TO,palmasnecc@gmail.com,00.922.619/0001-53,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Outros grupos de pessoas em situação de vulnerabilidade social",25,150,-4.260416,-38.364647
CS016161,O AMOR É A RESPOSTA,"Rua São Lourenço s/nº, 01",Ilhotas,64015-340,TERESINA,2211001,PI,afraternidade2018@gmail.com,09.398.193/0001-55,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Crianças, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",55,60,-15.388784,-48.617048
CS022916,ACAPAC,"Rua Oseias Cordeiro  Valadares, 785",Varzea das Flores,35640-000,POMPEU,3152006,MG,pompeuacapac@gmail.com,00.799.128/0001-67,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",110,100,0.201286,-52.045590
CS023088,MONTE MORIÁ,"Rua Paulo Freire, 76",Pajuçara,59133-263,NATAL,2408102,RN,jorgerosael2020@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",200,200,0.844947,-51.298551
CS023096,COZINHA CASA DE PASSAGEM,"Avenida Doutor Antônio Chagas Diniz, 1500 A",Cidade Industrial,32210-160,CONTAGEM,3118601,MG,cpcontagem@gmail.com,00.794.227/0001-56,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Idosos, Pessoas em situação de rua, Imigrantes",72,190,-22.999178,-45.617933
CS022745,COZINHA COMUNITÁRIA/SOLIDÁRIA IPAM,"Rua Antônio Pereira Novais, 02",Clodoaldo Costa,45700-000,ITAPETINGA,2916401,BA,ipamitapetinga@hotmail.com,13.240.585/0001-69,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",707,400,-8.053113,-35.786445
CS023082,COZINHA SOLIDARIA ILÊ AXÉ OYAWOIE,"Rua Doutor Hillebrand, 774",Rio dos Sinos,93110-100,SÃO LEOPOLDO,4318705,RS,bel.doya@hotmail.com,46.446.281/0001-01,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, População LGBTQIA+, Pessoas em situação de rua",30,200,-20.106387,-54.230100
CS023047,COZINHA ALDEIA GAMELEIRA,"Aldeia Gameleira, sn",Zona Rural,62370-000,SÃO BENEDITO,2312304,CE,alanmendes2021@outlook.com,10.188.666/0001-79,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Agricultores Familiares e Campesinos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",200,100,-24.812809,-49.428666
CS020994,AUBEM- UNIDOS POR UM BEM MAIOR,"Avenida Parque Itatiaia, 1023",Itatiaia,94197-660,GRAVATAÍ,4309209,RS,ONGAUBEM@GMAIL.COM,57.407.342/0001-48,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",340,150,-29.022501,-48.490141
CS023103,COZINHA MISSIONÁRIA,"Rua Gaspar Henrique Cruz, 07",Emaús,59149-190,PARNAMIRIM,2403251,RN,pedrowalisonwalison21590@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",150,150,-9.463307,-37.211633
CS022569,COZINHA POPULAR SOLIDÁRIA IMA,"Rua Carlos Alberto Scotti, 108",Novo Aarão Reis,31845-380,BELO HORIZONTE,3106200,MG,imaparaelashc@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes",135,110,-8.305945,-62.737598
CS021441,PERIFERIA SEM FOME,"Rua Manuel de  Oliveira Ramos, 12",Vila Iolanda II,08473-630,SÃO PAULO,3550308,SP,rainhadapaz.instituto@gmail.com,21.360.660/0001-53,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",145,100,-9.594952,-48.785286
CS019685,COZINHA POPULAR DO PICI,"Rua Planalto do Pici, 440",Pici,60511-330,FORTALEZA,2304400,CE,Cinthianesilva@gmail.com,15.432.972/0001-22,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",190,120,-14.104711,-37.920529
CS020675,COZINHA MULHERES GUERREIRAS,"Wescelau Fontoura 105, 105",Nova Americana,94824-700,ALVORADA,4300604,RS,mulheresguerreiras2025@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",1810,620,-9.294835,-35.351434
CS019479,ASSOCIAÇÃO DE PEQUENOS AGRICULTORES DO SUDOESTE DA BAHIA,"Avenida Modelo, lot. Cidade modelo,, 37",Bateias,45053-550,VITÓRIA DA CONQUISTA,2933307,BA,apasbahia@gmail.com,01.006.155/0001-06,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",523,200,-3.746877,-45.720394
CS021471,PROJETO DIVIDIR,"SCS Quadra 5 bloco C, Ed. José Haje, lojas 70/74 - Brasilia-DF,, Projeto Dividir",Asa Sul,70305-914,BRASÍLIA,5300108,DF,contato@nosetor.com.br,36.139.498/0001-15,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, População LGBTQIA+, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",33,30,1.259921,-50.242291
CS021934,ESCOLA DO EVANGELHO ALLAN KARDEC - PROJETO GALPÃO DO SOPÃO,"RUA S FRANCISCO, S/N",Boa Vista I,29182-691,SERRA,3205002,ES,projetogalpaodosopao@gmail.com,38.057.628/0001-04,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",145,400,-4.205966,-38.708236
CS023117,COZINHA SOLIDÁRIA CONJUNTO VALE DOURADO,"Rua João Paulo II, 1005",Nossa Senhora da Apresentação,59114-150,NATAL,2408102,RN,cesargarcia88241556@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",150,150,-10.868334,-68.288088
CS021995,COZINHA DO AMBAS,"Travessa 6, 1879",Querência,96210-042,RIO GRANDE,4315602,RS,ambas.rg@gmail.com,30.913.944/0001-10,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",65,190,-0.610264,-49.805066
CS022759,COZINHA SOLIDÁRIA DO MUDAMVIC,"Rua Uruçuca, 43",Patagônia,45065-480,VITÓRIA DA CONQUISTA,2933307,BA,movimentounificadodemoradores@gmail.com,10.193.562/0001-52,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1124,717,-20.587609,-40.886272
CS017401,SABOR ANCESTRAL MARAJOARA,"sétima rua, 1388",Matinha,68870-000,SOURE,1507904,PA,fatimasoaresdeiansa@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",127,250,-23.160017,-45.731740
CS022892,MESA COLETIVA,"rua Manoel dos Santos 95 uberaba, 95",Uberaba,81760-490,CURITIBA,4106902,PR,escolhidosparaservi@gmail.com,23.881.643/0001-97,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",38,224,-4.650852,-44.092508
CS022561,PINTANDO 7 SOLIDÁRIO,"Rua Fenícia, 29",Vilar dos Teles,25560-190,SÃO JOÃO DE MERITI,3305109,RJ,pintando7solidario@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",100,270,-26.136087,-48.249560
CS022757,ASSOCIAÇÃO BENEFICENTE PROJETO EL SHADDAI,"Rua Ormezinda Gomes Rocha, 99",Progresso,36050-520,JUIZ DE FORA,3136702,MG,jfsemfomeprojetoelshaddai@gmail.com,37.462.733/0001-58,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua",50,120,-15.306414,-48.381053
CS018612,ASSOCIAÇÃO COMUNITARIA DE CAPUAN,"Rua general mourão filho, 470",Capuan,61615-370,CAUCAIA,2303709,CE,fatimadeassis3@gmail.com,06.953.207/0001-67,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",80,100,-5.262744,-43.031572
CS023104,COZINHA POPULAR O MENOR,"Avenida Pau Brasil, 300",Conjunto Pref José Walter,60748-090,FORTALEZA,2304400,CE,abeneficentesantaluziadapaz@gmail.com,01.528.925/0001-72,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",223,100,-16.414505,-48.844532
CS023149,COZINHA SOLIDÁRIA ACOLHER - AMONP,"Rua Gonçalves Dias, 320",Novo Progresso,32140-610,CONTAGEM,3118601,MG,amonp.institucional@gmail.com,16.684.664/0001-57,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",221,300,-2.174716,-61.272372
CS023156,COZINHA FLORES DO CAJUEIRO - INSTITUTO DOM DE DEUS,"Avenida Henrique de Holanda, 50",PR BR 232/VITORIA DE SANTO ANTAO,55602-000,VITÓRIA DE SANTO ANTÃO,2616407,PE,institutodomdedeus@gmail.com,38.350.205/0001-70,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",110,50,-26.675864,-49.438692
CS020748,ASSOCIACAO COMUNITARIA DOS MORADORES DO VILLAGE IL,"Rua cristina braga, 07",Cidade univercitaria,57073-385,MACEIÓ,2704302,AL,associacaocomunitariavillage@gmail.com,20.493.806/0001-76,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",170,500,-12.232211,-38.096051
CS015120,COZINHA DA COOPEREDE,"Rua Estrela da Bela Vista, 95",Papagaio,44061-190,FEIRA DE SANTANA,2910800,BA,rprodbahia@gmail.com,09.721.308/0001-09,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1475,1000,-4.702693,-34.331733
CS023165,ONG PASPAS,"Rua João Amaro Gomes, 775",Tancredo Neves,45993-261,TEIXEIRA DE FREITAS,2931350,BA,ongpaspas.projetos2024@gmail.com,04.767.550/0001-91,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",400,220,-28.775192,-49.869676
CS023171,COZINHA MÂGUTXE TXIHI,"RUA SARGENTO ENEDINO DE OLIVEIRA, 21",CAIO MARTINS - FUCAM,32813-600,ESMERALDAS,3124104,MG,mateusgustavodegois@gmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",40,120,-23.017073,-44.380450
CS021397,COZINHA SOLIDÁRIA DA AMDIL - ASSOCIAÇÃO DE MORADORES DO RESIDENCIAL DOM IVO LORSCHEITER,"Rua Santa Cecília do Sul, 61",Diácono João Luiz Pozzobon,97061-206,SANTA MARIA,4316907,RS,associacao.domivo@hotmail.com,24.810.134/0001-36,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",40,150,-29.659567,-49.778689
CS017010,COZINHA SOLIDARIA NORTE PIONEIRA,"Rua Benjamin Constant, 154",Setor 03,86302-306,CORNÉLIO PROCÓPIO,4106407,PR,contatos@orar.org.br,09.157.307/0001-75,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",244,193,-19.358655,-54.850866
CS020276,CASA VINCULAR,"Amaro Bezerra, 598",Derby,52010-150,RECIFE,2611606,PE,casa@projetovincular.com.br,17.422.658/0001-94,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",110,110,-7.191185,-33.385266
CS023179,COZINHA SOLIDÁRIA MÃOS QUE TRABALHAM,"Rua Sumaré, 79",São Paulo,44442-180,SANTO ANTÔNIO DE JESUS,2928703,BA,mquetrabalham@gmail.com,43.633.143/0001-43,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",290,150,-25.046617,-47.255985
CS023186,SEMEANDO VIDAS,"Avenida Bumba-Meu-Boi, 912",Lagoa Azul,59135-000,NATAL,2408102,RN,alvesivaneide67@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,Pessoas em situação de rua,300,300,-8.682457,-35.462167
CS015520,A TRIBO DOS 12,"RUA LOTUS Nº 77 CHÁCARA, 77",Campina da Barra,83709-500,ARAUCÁRIA,4101804,PR,triboescritorio@gmail.com,31.174.508/0001-30,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",48,80,-23.169656,-43.105735
CS014561,COZINHA SOLIDÁRIA - MNPR/PR,"Rua Engenheiro Rebouças, 933",Rebouças,80210-040,CURITIBA,4106902,PR,inruabrasil@gmail.com,29.931.316/0001-89,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,Pessoas em situação de rua,500,250,-21.577488,-55.317222
